
約定履歴照会

商品指定,約定開始年月日,約定終了年月日,明細数,明細指定開始,明細指定終了
"すべての商品","2025年01月01日","2025年07月08日","8549","1","8549"

（注）明細数はご指定された期間の合計です。

約定日,銘柄,銘柄コード,市場,取引,期限,預り,課税,約定数量,約定単価,手数料/諸経費等,税額,受渡日,受渡金額/決済損益
"2025/03/24","三井不動産","8801","東証",信用新規売,"6ヶ月"," 特定 ","--",100,1384.5,--,--,"2025/03/26",--
"2025/03/24","三井不動産","8801","PTS（J）",信用新規売,"6ヶ月"," 特定 ","--",100,1384.5,--,--,"2025/03/26",--
"2025/03/24","三井不動産","8801","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,1384.6,--,--,"2025/03/26",--
"2025/03/24","三菱地所","8802","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,2437.7,--,--,"2025/03/26",--
"2025/03/24","三菱地所","8802","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",200,2437.7,--,--,"2025/03/26",--
"2025/03/24","三菱地所","8802","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",200,2437.8,--,--,"2025/03/26",--
"2025/03/24","三菱地所","8802","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,2438,--,--,"2025/03/26",--
"2025/03/24","三菱地所","8802","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",200,2437.9,--,--,"2025/03/26",--
"2025/03/24","三菱地所","8802","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,2438,--,--,"2025/03/26",--
"2025/03/24","三菱地所","8802","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,2438.1,--,--,"2025/03/26",--
"2025/03/24","住友不動産","8830","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,6013,--,--,"2025/03/26",--
"2025/03/24","住友不動産","8830","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,6026.2,--,--,"2025/03/26",--
"2025/03/24","住友不動産","8830","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,6027.1,--,--,"2025/03/26",--
"2025/03/24","住友不動産","8830","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,6013.1,--,--,"2025/03/26",--
"2025/03/24","住友不動産","8830","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,6027.1,--,--,"2025/03/26",--
"2025/03/24","住友不動産","8830","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,6013.1,--,--,"2025/03/26",--
"2025/03/24","太陽ホールディングス","4626","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,4778.5,34,--,"2025/03/26",22316
"2025/03/24","太陽ホールディングス","4626","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,4717,34,--,"2025/03/26",16166
"2025/03/24","太陽ホールディングス","4626","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,4778.5,34,--,"2025/03/26",22316
"2025/03/24","太陽ホールディングス","4626","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,4779.5,34,--,"2025/03/26",22416
"2025/03/24","太陽ホールディングス","4626","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,4780,34,--,"2025/03/26",22466
"2025/03/24","太陽ホールディングス","4626","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,4779.5,34,--,"2025/03/26",22416
"2025/03/24","太陽ホールディングス","4626","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,4675.5,36,--,"2025/03/26",-4386
"2025/03/24","太陽ホールディングス","4626","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,4716.5,34,--,"2025/03/26",16116
"2025/03/24","太陽ホールディングス","4626","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,4675.5,36,--,"2025/03/26",-4386
"2025/03/24","ＤＩＣ","4631","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3280.1,25,--,"2025/03/26",-4555
"2025/03/24","ＤＩＣ","4631","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3280.9,25,--,"2025/03/26",-4435
"2025/03/24","ＤＩＣ","4631","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3280.8,25,--,"2025/03/26",-4505
"2025/03/24","ＤＩＣ","4631","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,3280,51,--,"2025/03/26",-9091
"2025/03/24","ＤＩＣ","4631","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3280.9,25,--,"2025/03/26",-4445
"2025/03/24","ＤＩＣ","4631","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3280.7,25,--,"2025/03/26",-4515
"2025/03/24","ＤＩＣ","4631","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3280.5,25,--,"2025/03/26",-4515
"2025/03/24","牧野フライス製作所","6135","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,11751,272,--,"2025/03/26",-11072
"2025/03/24","牧野フライス製作所","6135","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,11751,272,--,"2025/03/26",-11172
"2025/03/24","牧野フライス製作所","6135","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,11751,272,--,"2025/03/26",-11172
"2025/03/24","野村マイクロ・サイエンス","6254","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2680,21,--,"2025/03/26",-6621
"2025/03/24","野村マイクロ・サイエンス","6254","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2680,42,--,"2025/03/26",-13442
"2025/03/24","野村マイクロ・サイエンス","6254","東証",信用返済売,"6ヶ月"," 特定 ","申告",400,2680,84,--,"2025/03/26",-30484
"2025/03/24","野村マイクロ・サイエンス","6254","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,2680,63,--,"2025/03/26",-20163
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1725,13,--,"2025/03/26",-5343
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,1710.2,26,--,"2025/03/26",-2386
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1725,13,--,"2025/03/26",-5383
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1726,13,--,"2025/03/26",-3393
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",500,1725,67,--,"2025/03/26",-17567
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,1726,26,--,"2025/03/26",-3806
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,1726,40,--,"2025/03/26",-10150
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,1725,40,--,"2025/03/26",-16210
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,1726,26,--,"2025/03/26",-3826
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,1725,27,--,"2025/03/26",-10787
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1726,13,--,"2025/03/26",-1883
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",600,1710,79,--,"2025/03/26",-7279
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,1725,27,--,"2025/03/26",-10747
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1725,13,--,"2025/03/26",-3503
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1726,13,--,"2025/03/26",-1893
"2025/03/24","ＴＯＷＡ","6315","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",100,1710.4,13,--,"2025/03/26",-1163
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1710.4,13,--,"2025/03/26",-1173
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1726,13,--,"2025/03/26",-1873
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1726.3,13,--,"2025/03/26",-1833
"2025/03/24","ＴＯＷＡ","6315","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1726.1,13,--,"2025/03/26",-1873
"2025/03/24","ＴＯＷＡ","6315","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1710.9,13,--,"2025/03/26",-1103
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",400,1710.3,52,--,"2025/03/26",-4732
"2025/03/24","ＴＯＷＡ","6315","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1710.9,13,--,"2025/03/26",-1073
"2025/03/24","ＴＯＷＡ","6315","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1710.9,13,--,"2025/03/26",-1073
"2025/03/24","ＴＯＷＡ","6315","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1726.4,13,--,"2025/03/26",-1823
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1710.8,13,--,"2025/03/26",-1113
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,1710.7,26,--,"2025/03/26",-2266
"2025/03/24","ＴＯＷＡ","6315","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1725,13,--,"2025/03/26",-5383
"2025/03/24","ゆうちょ銀行","7182","東証",信用返済売,"6ヶ月"," 特定 ","申告",2000,1601,249,--,"2025/03/26",-47249
"2025/03/24","三井不動産","8801","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1385.8,10,--,"2025/03/26",-500
"2025/03/24","三井不動産","8801","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1385.7,10,--,"2025/03/26",-520
"2025/03/24","三井不動産","8801","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1386.7,10,--,"2025/03/26",-400
"2025/03/24","三井不動産","8801","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1386.5,10,--,"2025/03/26",-450
"2025/03/24","三井不動産","8801","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1386.5,10,--,"2025/03/26",-450
"2025/03/24","三井不動産","8801","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1386,10,--,"2025/03/26",-500
"2025/03/24","三井不動産","8801","東証",信用返済売,"6ヶ月"," 特定 ","申告",500,1386.5,53,--,"2025/03/26",-2253
"2025/03/24","三井不動産","8801","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",400,1386.6,42,--,"2025/03/26",-1762
"2025/03/24","三井不動産","8801","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1385.6,10,--,"2025/03/26",-530
"2025/03/24","三井不動産","8801","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1385.7,10,--,"2025/03/26",-530
"2025/03/24","三井不動産","8801","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1385.8,10,--,"2025/03/26",-520
"2025/03/24","三井不動産","8801","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",500,1386.6,53,--,"2025/03/26",-2203
"2025/03/24","三井不動産","8801","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",500,1385.7,53,--,"2025/03/26",-2653
"2025/03/24","三井不動産","8801","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1386.8,10,--,"2025/03/26",-390
"2025/03/24","三井不動産","8801","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1386.7,10,--,"2025/03/26",-400
"2025/03/24","三菱地所","8802","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",100,2472.8,19,--,"2025/03/26",-2289
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2472.7,19,--,"2025/03/26",-2299
"2025/03/24","三菱地所","8802","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2472.7,19,--,"2025/03/26",-2299
"2025/03/24","三菱地所","8802","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2472.5,19,--,"2025/03/26",-2319
"2025/03/24","三菱地所","8802","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2472.9,19,--,"2025/03/26",-2279
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2472.8,19,--,"2025/03/26",-2289
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2473,19,--,"2025/03/26",-2269
"2025/03/24","三菱地所","8802","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2492.7,18,--,"2025/03/26",2362
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2492.6,18,--,"2025/03/26",2312
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2492.6,18,--,"2025/03/26",2312
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2492.8,18,--,"2025/03/26",2322
"2025/03/24","三菱地所","8802","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2432,18,--,"2025/03/26",-1348
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2432.7,37,--,"2025/03/26",-2457
"2025/03/24","三菱地所","8802","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",200,2472.6,38,--,"2025/03/26",-4618
"2025/03/24","三菱地所","8802","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,2472.8,38,--,"2025/03/26",-4578
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2432.9,18,--,"2025/03/26",-1178
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2473.1,19,--,"2025/03/26",-2259
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2492.7,37,--,"2025/03/26",4623
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2492.6,18,--,"2025/03/26",2332
"2025/03/24","三菱地所","8802","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,2472.5,57,--,"2025/03/26",-6957
"2025/03/24","三菱地所","8802","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2432,18,--,"2025/03/26",-1308
"2025/03/24","三菱地所","8802","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2432,18,--,"2025/03/26",-1308
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2492.6,18,--,"2025/03/26",2322
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2492.6,18,--,"2025/03/26",2322
"2025/03/24","三菱地所","8802","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2432.3,18,--,"2025/03/26",-1238
"2025/03/24","三菱地所","8802","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2432.2,18,--,"2025/03/26",-1258
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2492.6,18,--,"2025/03/26",2342
"2025/03/24","三菱地所","8802","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2432.1,18,--,"2025/03/26",-1288
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2432.6,18,--,"2025/03/26",-1238
"2025/03/24","三菱地所","8802","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",400,2472.6,76,--,"2025/03/26",-9236
"2025/03/24","三菱地所","8802","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2472.9,19,--,"2025/03/26",-2279
"2025/03/24","住友不動産","8830","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,6303.1,46,--,"2025/03/26",18814
"2025/03/24","住友不動産","8830","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,6206.3,46,--,"2025/03/26",8164
"2025/03/24","住友不動産","8830","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,6060.5,47,--,"2025/03/26",-8867
"2025/03/24","住友不動産","8830","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,6303.2,46,--,"2025/03/26",18834
"2025/03/24","住友不動産","8830","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,6206.2,46,--,"2025/03/26",8154
"2025/03/24","住友不動産","8830","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,6302,46,--,"2025/03/26",18664
"2025/03/24","住友不動産","8830","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,6303,46,--,"2025/03/26",18774
"2025/03/24","住友不動産","8830","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,6060.6,47,--,"2025/03/26",-8867
"2025/03/24","住友不動産","8830","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,6236.2,46,--,"2025/03/26",12074
"2025/03/24","住友不動産","8830","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,6060.4,47,--,"2025/03/26",-8877
"2025/03/24","太陽ホールディングス","4626","東証",信用新規買,"6ヶ月"," 特定 ","--",700,4555,--,--,"2025/03/26",--
"2025/03/24","太陽ホールディングス","4626","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,4719,--,--,"2025/03/26",--
"2025/03/24","ＤＩＣ","4631","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,3325.2,--,--,"2025/03/26",--
"2025/03/24","ＤＩＣ","4631","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,3325,--,--,"2025/03/26",--
"2025/03/24","ＤＩＣ","4631","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,3325.6,--,--,"2025/03/26",--
"2025/03/24","ＤＩＣ","4631","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,3325.4,--,--,"2025/03/26",--
"2025/03/24","ＤＩＣ","4631","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,3325.1,--,--,"2025/03/26",--
"2025/03/24","野村マイクロ・サイエンス","6254","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,2747,--,--,"2025/03/26",--
"2025/03/24","野村マイクロ・サイエンス","6254","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2746,--,--,"2025/03/26",--
"2025/03/24","野村マイクロ・サイエンス","6254","東証",信用新規買,"6ヶ月"," 特定 ","--",300,2747,--,--,"2025/03/26",--
"2025/03/24","野村マイクロ・サイエンス","6254","東証",信用新規買,"6ヶ月"," 特定 ","--",400,2756,--,--,"2025/03/26",--
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",300,1721.9,--,--,"2025/03/26",--
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,1744.7,--,--,"2025/03/26",--
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1744.8,--,--,"2025/03/26",--
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,1778.8,--,--,"2025/03/26",--
"2025/03/24","ＴＯＷＡ","6315","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,1778.3,--,--,"2025/03/26",--
"2025/03/24","ＴＯＷＡ","6315","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,1721.5,--,--,"2025/03/26",--
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,1721.8,--,--,"2025/03/26",--
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1744.6,--,--,"2025/03/26",--
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1721.5,--,--,"2025/03/26",--
"2025/03/24","ＴＯＷＡ","6315","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1778.7,--,--,"2025/03/26",--
