銘柄,銘柄,銘柄,取引区分,期限,預り区分,約定日,受渡日,株数,平均約定単価,手数料・諸経費等,課税額・譲渡益税,受渡金額・決済損益,受渡金額(日計り分)
5805,ＳＷＣＣ,東証,信用新規売,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,650",--,--,--,--
5805,ＳＷＣＣ,東証,信用新規売,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,830",--,--,--,--
5805,ＳＷＣＣ,東証,信用新規売,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,640",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,100,"2,443",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,400,"2,441.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,100,"2,441",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,100,"2,444",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,100,"2,442",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,100,"2,478.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,400,"2,480",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,100,"2,442.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,200,"2,442",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,100,"2,482",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,300,"2,440.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,200,"2,479",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,100,"2,441.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,100,"2,481.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規売,日計りHP,特定,2025/02/07,2025/02/12,100,"2,481",--,--,--,--
7202,いすゞ自動車,PTS(O),信用新規売,６ヵ月,特定,2025/02/07,2025/02/12,100,"1,981.7",--,--,--,--
7202,いすゞ自動車,PTS(O),信用新規売,６ヵ月,特定,2025/02/07,2025/02/12,100,"1,981.6",--,--,--,--
1801,大成建設,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,779",51,--,"6,249",--
3382,セブン＆アイ・ホールディングス,PTS(X),信用返済売,無期限,特定,2025/02/07,2025/02/12,500,"2,390.1",745,--,"-20,195",--
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,PTS(X),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"4,133.8",29,--,"33,461",--
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,PTS(X),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"4,133.9",28,--,"39,382",--
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,PTS(X),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"4,035.9",28,--,"29,582",--
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,PTS(X),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"3,929.5",28,--,"18,942",--
3844,コムチュア,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,023",94,--,"-2,494",--
3844,コムチュア,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,023",94,--,"-2,494",--
3844,コムチュア,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,023",94,--,"-2,484",--
4061,デンカ,PTS(X),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,145.6",16,--,"-2,656",--
4061,デンカ,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,145.7",16,--,"-2,646",--
4523,エーザイ,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"4,566.1",35,--,-275,--
4523,エーザイ,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"4,566.2",35,--,-265,--
4611,大日本塗料,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"1,211.3",28,--,"-3,298",--
4611,大日本塗料,PTS(X),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"1,211.1",28,--,"-3,308",--
4611,大日本塗料,PTS(X),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"1,211.2",28,--,"-3,308",--
5805,ＳＷＣＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,860",56,--,"-55,956",--
5805,ＳＷＣＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,860",53,--,"-13,653",--
5805,ＳＷＣＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,850",60,--,"-99,860",--
6315,ＴＯＷＡ,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,200,"1,790",25,--,"26,575",--
6315,ＴＯＷＡ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,300,"1,790",146,--,"-99,146",--
6315,ＴＯＷＡ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"1,790",13,--,"8,487",--
6507,シンフォニア　テクノロジー,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,690",51,--,"3,149",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,481",20,--,"-13,120",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,PTS(X),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,483.7",19,--,"-6,799",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,483.8",19,--,"-6,789",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,483.7",19,--,"-6,849",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,530",19,--,"1,451",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,300,"2,481",60,--,"-39,960",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,530",19,--,"1,331",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,"1,000","2,517.5",193,--,807,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,482",19,--,"-7,219",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,481",20,--,"-13,220",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,481",20,--,"-13,170",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,200,"2,483",39,--,"-14,139",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,549",19,--,"3,181",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,800,"2,549",154,--,"25,846",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,549",19,--,"3,231",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,530",19,--,"1,431",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,483.5",19,--,"-6,919",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,481.5",20,--,"-13,000",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,200,"2,482.5",39,--,"-14,339",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,530",19,--,"1,441",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,530",19,--,"1,531",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,200,"2,481.5",40,--,"-26,040",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,481.5",20,--,"-13,010",--
6857,アドバンテスト,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,200,"8,667",912,--,"32,488",--
6920,レーザーテック,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"15,240","1,824",--,"-36,874",--
6920,レーザーテック,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"15,240","1,822",--,"-35,242",--
7012,川崎重工業,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,932.9",51,--,"17,159",--
7012,川崎重工業,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,921.5",52,--,"2,098",--
7267,本田技研工業,PTS(X),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,200,"1,425.7",138,--,"-14,998",--
7267,本田技研工業,PTS(X),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,200,"1,425.7","1,057",--,"29,983",--
7267,本田技研工業,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"1,425.7",69,--,"-7,499",--
7270,ＳＵＢＡＲＵ,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,918.5",21,--,"17,329",--
7270,ＳＵＢＡＲＵ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,918.5",21,--,"16,989",--
7270,ＳＵＢＡＲＵ,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,918.5",21,--,"17,029",--
7735,ＳＣＲＥＥＮホールディングス,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"10,215",670,--,"-71,670",--
7735,ＳＣＲＥＥＮホールディングス,東証,信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"10,215",750,--,"-65,900",--
8035,東京エレクトロン,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"25,597.6",196,--,4,--
8035,東京エレクトロン,PTS(X),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"25,607.1",607,--,"-79,297",--
8035,東京エレクトロン,PTS(O),信用返済売,６ヵ月,特定,2025/02/07,2025/02/12,100,"25,667.5",198,--,"-18,448",--
1801,大成建設,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,716",--,--,--,--
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,PTS(X),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,300,"3,739.8",--,--,--,--
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"3,798.9",--,--,--,--
4061,デンカ,PTS(X),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,172",--,--,--,--
4061,デンカ,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,172",--,--,--,--
4523,エーザイ,PTS(X),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,200,"4,568.5",--,--,--,--
5805,ＳＷＣＣ,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,848",--,--,--,--
5805,ＳＷＣＣ,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,419",--,--,--,--
5805,ＳＷＣＣ,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,996",--,--,--,--
6315,ＴＯＷＡ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,200,"1,657",--,--,--,--
6315,ＴＯＷＡ,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"1,705",--,--,--,--
6507,シンフォニア　テクノロジー,PTS(X),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,658",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,PTS(X),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,515.3",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,611.3",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,PTS(X),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,515.4",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,611.4",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,551.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,515.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,514.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,"1,900","2,516.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,552",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,551.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,200,"2,611.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,300,"2,614",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,200,"2,553.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,300,"2,554",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,516.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,612",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,613",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,517",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,612.5",--,--,--,--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,552.5",--,--,--,--
6857,アドバンテスト,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"8,620",--,--,--,--
6857,アドバンテスト,PTS(X),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"8,617.3",--,--,--,--
6920,レーザーテック,PTS(X),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"15,281.8",--,--,--,--
6920,レーザーテック,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"15,281.4",--,--,--,--
7012,川崎重工業,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,900",--,--,--,--
7012,川崎重工業,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"6,760.8",--,--,--,--
7270,ＳＵＢＡＲＵ,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,748",--,--,--,--
7270,ＳＵＢＡＲＵ,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,748.4",--,--,--,--
7270,ＳＵＢＡＲＵ,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"2,745",--,--,--,--
7735,ＳＣＲＥＥＮホールディングス,PTS(X),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"10,212",--,--,--,--
7735,ＳＣＲＥＥＮホールディングス,PTS(X),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"10,213",--,--,--,--
8035,東京エレクトロン,東証,信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"25,850",--,--,--,--
8035,東京エレクトロン,PTS(O),信用新規買,６ヵ月,特定,2025/02/07,2025/02/12,100,"25,595.6",--,--,--,--
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,東証,信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"3,700",11,--,"-4,571",--
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,東証,信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"3,700",10,--,"-18,740",--
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,東証,信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"3,700",10,--,"-18,730",--
5805,ＳＷＣＣ,PTS(O),信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,288",22,--,"9,178",--
5805,ＳＷＣＣ,PTS(X),信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,288",22,--,"10,178",--
5805,ＳＷＣＣ,東証,信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,520",20,--,"-69,020",--
5805,ＳＷＣＣ,東証,信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,520",20,--,"-88,020",--
5805,ＳＷＣＣ,東証,信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,290",22,--,"9,978",--
5805,ＳＷＣＣ,東証,信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,520",20,--,"-68,920",--
5805,ＳＷＣＣ,東証,信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,520",20,--,"-87,020",--
5805,ＳＷＣＣ,東証,信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,520",20,--,"-87,020",--
5805,ＳＷＣＣ,PTS(X),信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,277",22,--,"8,478",--
5805,ＳＷＣＣ,東証,信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,290",22,--,"26,078",--
5805,ＳＷＣＣ,PTS(O),信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,289",22,--,"8,078",--
5805,ＳＷＣＣ,PTS(X),信用返済買,６ヵ月,特定,2025/02/07,2025/02/12,100,"7,278",22,--,"6,278",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,100,"2,526.5",240,--,"-8,640",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,100,"2,526.5",240,--,"-4,790",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,200,"2,526.5",480,--,"-9,980",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,200,"2,526.5",480,--,"-17,380",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,100,"2,526.5",240,--,"-8,690",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,100,"2,526.5",240,--,"-5,040",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,100,"2,526.5",240,--,"-4,690",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,100,"2,526.5",240,--,"-8,490",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,100,"2,526.5",240,--,"-4,740",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,400,"2,526.5",960,--,"-34,960",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,100,"2,526.5",240,--,"-8,790",--
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,東証,信用返済買,日計りHP,特定,2025/02/07,2025/02/12,100,"2,526.5",240,--,"-8,590",--
